FruitID,Weight,Length,Width,X,Y,Z,CWD_date,FruitID,Brix,Brix_date,FruitID,DM,DM_date
GS1_76.05,503.9,13.5,8,53.769,45.236,7.023,7,GS1_76.05,10.9,6,GS1_76.05,14.3521594684385,7
GS1_76.06,666.3,15,9,53.205,45.592,8.502,7,GS1_76.06,12.1,6,GS1_76.06,14.2405063291139,7
GS1_77.01,1446.5,20.5,11,51.225,44.115,5.112,1,GS1_77.01,11.2,1,GS1_77.01,14.6164021164021,1
GS1_77.02,1192.5,17.5,11.5,51.706,44.205,4.697,1,GS1_77.02,12,1,GS1_77.02,15.3710247349823,1
GS1_77.03,970.6,18.5,10.5,51.07,43.367,5.144,1,GS1_77.03,14.2,1,GS1_77.03,17.2715894868586,1
GS1_77.04,795.6,17.5,9,48.689,40.209,4.217,1,GS1_77.04,12,1,GS1_77.04,15.8163265306122,1
GS1_77.05,1184.7,19.5,10.5,51.259,43.672,4.733,1,GS1_77.05,12.3,1,GS1_77.05,14.640356460853,1
GS1_77.06,1037.7,16.5,11,51.709,44.455,5.143,1,GS1_77.06,11.8,1,GS1_77.06,16.3559831629585,1
GS1_78.01,563.4,15.5,9.5,46.371,38.846,4.393,1,GS1_78.01,11.4,1,GS1_78.01,14.2958244869073,1
GS1_78.02,883.1,18.5,10.5,48.553,40.997,5.245,1,GS1_78.02,10.6,1,GS1_78.02,13.347022587269,1
GS1_78.03,545.4,15,9.5,46.541,38.059,4.291,1,GS1_78.03,12.1,1,GS1_78.03,19.2142857142857,1
GS1_78.04,775.1,18.5,9.5,47.411,39.064,4.303,1,GS1_78.04,12.2,1,GS1_78.04,15.6771180787191,1
GS1_78.05,633.7,17.5,9.5,46.646,38.8,4.581,1,GS1_78.05,11,1,GS1_78.05,13.3940182054616,1
GS1_78.06,973.6,18,11,48.561,40.808,4.866,1,GS1_78.06,11.3,1,GS1_78.06,13.5313531353135,1
GS1_79.01,782.9,18.5,10,51.771,44.18,5.878,9,GS1_79.01,12.8,7,GS1_79.01,16.0469667318982,9
GS1_79.02,456.2,16,8.5,46.914,38.172,4.169,9,GS1_79.02,10.4,10,GS1_79.02,11.968085106383,9
GS1_79.03,233.8,18,8.5,48.619,39.699,4.59,9,GS1_79.03,14,10,GS1_79.03,15.2749490835031,9
GS1_79.04,531.9,16,9.5,50.974,42.929,4.701,9,GS1_79.04,13.6,10,GS1_79.04,18.150917743032,9
GS1_79.05,497.7,17.5,8.5,45.122,36.399,4.174,9,GS1_79.05,13.8,10,GS1_79.05,14.2287234042553,9
GS1_79.06,726,19,9.5,49.55,41.118,4.655,9,GS1_79.06,12.5,7,GS1_79.06,16.2541806020067,9
GS1_8.01,808.7,16.5,10.5,53.938,46.383,7.139,5,GS1_8.01,11.4,5,GS1_8.01,18.1132075471698,5
GS1_8.01,751.8,16,9,53.311,46.084,7.804,8,GS1_8.01,10.6,7,GS1_8.01,14.1009852216749,8
GS1_8.02,1139.6,19,10.5,56.77,49.591,9.374,5,GS1_8.02,11.7,5,GS1_8.02,14.1123882503193,5
GS1_8.02,1333.1,18.5,12.5,55.363,48.302,8.294,8,GS1_8.02,10.7,7,GS1_8.02,12.3448275862069,8
GS1_8.03,868.9,16,11,56.306,49.499,8.861,5,GS1_8.03,11.2,5,GS1_8.03,18.0746561886051,5
GS1_8.04,1245.4,21,11.5,52.664,44.899,6.632,5,GS1_8.04,9.9,5,GS1_8.04,10.5620753551575,5
GS1_8.05,1001,19.5,11,52.835,45.36,6.757,5,GS1_8.05,10.5,5,GS1_8.05,13.5403726708075,5
GS1_8.06,1053.1,20.5,11.5,53.935,46.899,7.823,5,GS1_8.06,10.5,5,GS1_8.06,14.6198830409357,5
GS1_80.01,617.5,17.5,9,52.25,44.112,5.418,1,GS1_80.01,11.9,1,GS1_80.01,16.9375,1
GS1_80.02,884.5,20,10.5,49.043,41.035,4.97,1,GS1_80.02,9.3,1,GS1_80.02,11.2551159618008,1
GS1_80.03,624.8,18.5,9,53.593,46.121,6.446,1,GS1_80.03,10.9,1,GS1_80.03,16.1680458306811,1
GS1_80.04,744,16,10,54.833,46.112,6.492,1,GS1_80.04,11.5,1,GS1_80.04,15.989847715736,1
GS1_80.05,408.8,14,8,54.159,47.058,5.361,1,GS1_80.05,10.7,1,GS1_80.05,19.2704748795595,1
GS1_80.06,611.9,17,8,54.88,46.508,6.853,1,GS1_80.06,10.7,1,GS1_80.06,13.119330076762,1
GS1_81.01,1007.7,16.5,10,47.987,40.449,5.776,6,GS1_81.01,11.6,7,GS1_81.01,12.5566343042071,6
GS1_81.02,725.7,15,9.5,48.445,41.676,5.75,6,GS1_81.02,9.8,7,GS1_81.02,13.7795275590551,6
GS1_81.03,869.3,16,10.5,49.752,42.4,5.498,6,GS1_81.03,10,7,GS1_81.03,13.5973597359736,6
GS1_81.04,804.2,15.5,10,47.871,40.091,4.899,6,GS1_81.04,11.6,7,GS1_81.04,13.8221933809215,6
GS1_81.05,635,13.5,9.5,45.563,38.324,5.298,6,GS1_81.05,12.1,7,GS1_81.05,14.7713226205192,6
GS1_81.06,592.1,13.5,9.5,49.287,41.707,5.428,6,GS1_81.06,11.8,7,GS1_81.06,15.1746031746032,6
GS1_82.01,627.6,19,8.5,51.936,45.365,5.854,5,GS1_82.01,12.1,5,GS1_82.01,18.0221210149642,5
GS1_82.02,527.6,17,8,51.981,44.705,6.608,5,GS1_82.02,13.1,5,GS1_82.02,15.4911838790932,5
GS1_82.03,764.2,19.5,10,49.091,42.398,5.564,5,GS1_82.03,9.6,5,GS1_82.03,13.8728323699422,5
GS1_82.04,470.4,14,9,50.694,44.512,5.773,5,GS1_82.04,11.5,5,GS1_82.04,16.3021868787276,5
GS1_82.05,713.1,19.5,8.5,53.529,47.028,6.939,5,GS1_82.05,13.1,5,GS1_82.05,17.5449871465296,5
GS1_82.06,661.6,17.5,9.5,52.742,46.856,6.588,5,GS1_82.06,12.2,5,GS1_82.06,18.0051813471503,5
GS1_83.01,555.9,14.5,9,49.757,41.688,4.746,12,GS1_83.01,12.4,10,GS1_83.01,18.988173455979,12
GS1_83.02,585,14.5,9.5,51.975,43.475,5.911,12,GS1_83.02,11.7,10,GS1_83.02,14.3236074270557,12
GS1_83.03,600.3,15,9.5,47.72,39.549,5.043,12,GS1_83.03,11.8,10,GS1_83.03,14.3040410519564,12
GS1_83.04,243.8,10.5,7,51.125,42.971,4.837,12,GS1_83.04,12.7,10,GS1_83.04,18.8786373314407,12
GS1_83.05,605.1,16.5,9.5,48.322,39.502,4.926,12,GS1_83.05,11.8,10,GS1_83.05,14.5643693107932,12
GS1_83.06,635.2,15.5,9,50.242,41.59,5.362,12,GS1_83.06,11.2,9,GS1_83.06,13.0714285714286,12
GS1_84.01,949,18.5,10,53.644,48.199,8.259,1,GS1_84.01,9.9,1,GS1_84.01,15.2131147540984,1
GS1_84.01,938.9,20,9.5,51.09,44.652,6.342,5,GS1_84.01,12.2,5,GS1_84.01,15.4150197628458,5
GS1_84.02,1005.7,19,10,48.478,42.098,5.184,1,GS1_84.02,13.2,1,GS1_84.02,14.4206549118388,1
GS1_84.02,709.1,17,9,50.35,44.078,6.025,5,GS1_84.02,10.3,5,GS1_84.02,13.3377571333776,5
GS1_84.03,965.5,18,11,49.919,43.565,6.757,1,GS1_84.03,12.9,1,GS1_84.03,15.7055214723926,1
GS1_84.03,748.9,17.5,9.5,52.492,45.43,5.986,5,GS1_84.03,13,5,GS1_84.03,17.0654911838791,5
GS1_84.04,735.2,17.5,9.5,51.823,46.067,6.044,1,GS1_84.04,12.3,1,GS1_84.04,18.0116204002582,1
GS1_84.04,831.9,18,9.5,53.33,46.443,6.321,5,GS1_84.04,13.6,5,GS1_84.04,19.0885072655218,5
GS1_84.05,777.6,18,10,44.567,38.617,4.878,1,GS1_84.05,12.5,1,GS1_84.05,14.7592245153221,1
GS1_84.05,882.9,17.5,9.5,51.931,44.989,5.617,5,GS1_84.05,13.4,5,GS1_84.05,16.059379217274,5
GS1_84.06,512.8,16,8.5,52.818,46.492,5.802,1,GS1_84.06,12.3,1,GS1_84.06,19.8019801980198,1
GS1_84.06,1018.2,18.5,10.5,52.974,45.912,6.362,5,GS1_84.06,14,5,GS1_84.06,16.4425427872861,5
GS1_86.01,618.6,14.5,9,54.423,47.476,6.573,6,GS1_86.01,11.7,3,GS1_86.01,17.6864244741874,6
GS1_86.02,715.5,14,10,52.916,46.068,6.374,6,GS1_86.02,11.6,3,GS1_86.02,14.1555711282411,6
GS1_86.03,606,14,8.5,51.462,44.403,5.08,6,GS1_86.03,12.1,3,GS1_86.03,18.6507936507937,6
GS1_86.04,450.2,14,8.5,50.49,43.207,4.889,6,GS1_86.04,12.2,6,GS1_86.04,18.6372745490982,6
GS1_87.01,592,15.5,8.5,51.596,43.669,5.228,4,GS1_87.01,11.4,4,GS1_87.01,16.0416666666667,4
GS1_87.02,625.3,16.5,9,54.08,45.519,5.493,4,GS1_87.02,11.9,4,GS1_87.02,18.494623655914,4
GS1_87.03,721.3,18,8.5,52.996,43.784,6.093,4,GS1_87.03,10.6,4,GS1_87.03,16.6233766233766,4
GS1_87.04,688.1,15.5,9,54.059,46.153,5.772,4,GS1_87.04,12.4,4,GS1_87.04,16.1805555555556,4
GS1_87.05,480.2,14,8,53.782,45.146,5.375,4,GS1_87.05,13.3,4,GS1_87.05,15.6956819739548,4
GS1_87.06,802.1,18,9.5,53.209,44.435,5.23,4,GS1_87.06,11.8,4,GS1_87.06,14.9214659685864,4
GS1_88.01,655,15.5,10,48.236,40.404,4.135,8,GS1_88.01,10.7,10,GS1_88.01,14.0926640926641,8
GS1_88.02,741.3,15.5,10.5,48.986,41.47,4.598,8,GS1_88.02,10.1,10,GS1_88.02,12.6666666666667,8
GS1_88.03,688.5,17.5,9.5,47.537,39.203,4.099,8,GS1_88.03,11,10,GS1_88.03,13.8853503184713,8
GS1_88.04,548.7,15.5,9.5,43.827,36.128,3.948,8,GS1_88.04,11.5,9,GS1_88.04,13.9216904909882,8
GS1_88.05,532.2,16.5,8.5,49.108,41.225,4.724,8,GS1_88.05,11.1,10,GS1_88.05,13.7931034482759,8
GS1_88.06,773.8,16,10,48.078,40.08,4.522,8,GS1_88.06,10.7,9,GS1_88.06,14.3028126870138,8
GS1_89.01,745.8,14.5,9.5,47.466,39.285,5.315,5,GS1_89.01,14,5,GS1_89.01,20.7333333333333,5
GS1_89.02,784.9,15,9.5,53.673,45.506,7.277,5,GS1_89.02,13.6,5,GS1_89.02,15.7310302282542,5
GS1_89.03,714.9,15,9.5,51.181,42.877,5.934,5,GS1_89.03,13.3,5,GS1_89.03,16.4021164021164,5
GS1_89.04,699.4,15,8.5,50.735,42.811,5.952,5,GS1_89.04,13,5,GS1_89.04,16.6117336849044,5
GS1_89.05,826.9,15,9.5,49.478,41.114,4.759,5,GS1_89.05,13.4,5,GS1_89.05,16.7003367003367,5
GS1_89.06,785,17,8.5,53.378,45.716,7.928,5,GS1_89.06,13,5,GS1_89.06,18.5893210283454,5
GS1_9.01,585.1,15,9,44.756,34.78,3.634,12,GS1_9.01,15,10,GS1_9.01,19.0807799442897,12
GS1_9.02,659.5,16,9,47.811,38.078,3.959,12,GS1_9.02,14.5,9,GS1_9.02,17.8825048418334,12
GS1_9.03,368.2,14,8,48.513,39.22,4.006,12,GS1_9.03,14.2,10,GS1_9.03,18.6904005085823,12
GS1_9.04,782.2,15.5,10,49.098,40.426,5.075,12,GS1_9.04,12.3,10,GS1_9.04,15.2555910543131,12
GS1_9.05,408.1,15,8,45.893,36.363,3.758,12,GS1_9.05,14,9,GS1_9.05,18.2767624020888,12
GS1_9.06,494.8,12,9,48.995,40.985,4.739,12,GS1_9.06,13,10,GS1_9.06,17.1621621621622,12
GS1_90.01,1018.2,14.5,11,46.728,39.719,5.006,1,GS1_90.01,12,1,GS1_90.01,16.5652467883705,1
GS1_90.02,845.4,15,10,45.614,38.964,4.804,1,GS1_90.02,13.3,1,GS1_90.02,15.5430711610487,1
GS1_90.03,905.8,15.5,10,43.408,36.481,4.578,1,GS1_90.03,11.9,1,GS1_90.03,14.0445644834571,1
GS1_90.04,1365.1,17.5,11,45.754,39.082,5.451,1,GS1_90.04,12.1,1,GS1_90.04,14.5804676753783,1
GS1_90.05,889.3,15,10,47.532,40.656,5.264,1,GS1_90.05,10.8,1,GS1_90.05,14.4882860665845,1
GS1_90.06,998.1,15,10.5,45.709,38.296,4.611,1,GS1_90.06,13.3,1,GS1_90.06,13.2225913621262,1
GS1_91.01,322.3,12.5,8,46.697,37.809,3.79,8,GS1_91.01,13.7,7,GS1_91.01,16.0777385159011,8
GS1_91.02,570.7,14,9,51.184,43.393,5.505,8,GS1_91.02,12.3,7,GS1_91.02,15.6921241050119,8
GS1_91.03,412.5,14.5,8,49.999,41.912,5.199,8,GS1_91.03,13.6,7,GS1_91.03,16.390306122449,8
GS1_91.04,582.5,14,9,50.577,42.095,4.732,8,GS1_91.04,12.4,7,GS1_91.04,15.7966101694915,8
GS1_91.05,433.9,12.5,8.5,52.511,44.448,5.78,8,GS1_91.05,13.8,7,GS1_91.05,16.8532704773129,8
GS1_91.06,502.7,14.5,8.5,50.196,41.258,4.932,8,GS1_91.06,13.9,7,GS1_91.06,16.726403823178,8
GS1_92.01,874.3,15.5,9.5,53.389,45.973,7.033,6,GS1_92.01,12.7,7,GS1_92.01,15.5365371955234,6
GS1_92.02,828,15,9.5,51.726,44.399,5.773,6,GS1_92.02,13,3,GS1_92.02,16.3870967741935,6
GS1_92.03,615.5,14.5,9,51.078,43.457,6,6,GS1_92.03,13,7,GS1_92.03,17.6662320730117,6
GS1_92.04,770.9,14.5,10,52.496,45.118,6.16,6,GS1_92.04,12.8,7,GS1_92.04,15.4903185509057,6
GS1_92.05,741.9,16,9,52.224,44.808,5.903,6,GS1_92.05,13.8,3,GS1_92.05,17.4887892376682,6
GS1_92.06,834.4,16,NA,54.621,46.957,6.143,6,GS1_92.06,11.8,3,GS1_92.06,14.6674953387197,6
GS1_93.01,1034.9,19.5,10,51.841,43.414,5.795,12,GS1_93.01,13.8,9,GS1_93.01,16.8260038240918,12
GS1_93.02,1076.7,18.5,11,49.698,42.25,6.01,12,GS1_93.02,13.2,9,GS1_93.02,16.0598179453836,12
GS1_93.03,703.2,17,10.5,48.951,40.984,5.034,12,GS1_93.03,13.3,9,GS1_93.03,17.056856187291,12
GS1_93.04,940,18.5,12,59.734,52.267,10.907,12,GS1_93.04,11.3,9,GS1_93.04,13.5626216742375,12
GS1_93.05,714.3,17,10,50.576,42.645,5.794,12,GS1_93.05,12.6,9,GS1_93.05,15.5927835051546,12
GS1_93.06,1232.2,20,11,52.055,44.323,6.209,12,GS1_93.06,13.1,9,GS1_93.06,17.0432537120723,12
GS1_94.01,1319,17,12,49.562,41.856,5.634,6,GS1_94.01,12.7,7,GS1_94.01,14.5431145431145,6
GS1_94.02,897.4,15,11,50.892,43.208,6.969,6,GS1_94.02,12.2,7,GS1_94.02,14.1570141570142,6
GS1_94.03,932.4,15.5,10.5,50.979,43.111,6.009,6,GS1_94.03,11.5,7,GS1_94.03,15.43007222587,6
GS1_94.04,1322.4,20.5,12.5,50.153,42.292,5.042,6,GS1_94.04,12.3,7,GS1_94.04,14.8744365743722,6
GS1_94.05,811.5,15.5,10,47.824,39.927,5.456,6,GS1_94.05,12.6,7,GS1_94.05,14.7882736156352,6
GS1_94.06,851.5,14,10,48.032,39.898,4.93,6,GS1_94.06,11.5,7,GS1_94.06,15.5183116076971,6
GS1_95.02,612.9,17.5,9.5,47.223,39.022,4.323,10,GS1_95.02,10.5,8,GS1_95.02,13.4337727558067,10
GS1_95.04,675,18,10,50.913,43.413,5.654,10,GS1_95.04,10.5,8,GS1_95.04,13.9367816091954,10
GS1_95.05,596,18.5,9,45.967,38.381,4.895,10,GS1_95.05,11.6,8,GS1_95.05,13.7414116177389,10
GS1_95.06,408,15.5,8.5,44.359,37.135,4.227,10,GS1_95.06,11.7,8,GS1_95.06,13.5333333333333,10
GS1_96.01,925.3,20.5,10,50.435,41.446,4.364,12,GS1_96.01,11.6,9,GS1_96.01,15.0586701434159,12
GS1_96.02,845.9,20,10.5,50.323,42.516,4.844,12,GS1_96.02,11.8,9,GS1_96.02,16.2018592297477,12
GS1_96.03,675.4,19,10.5,48.215,39.465,4.562,12,GS1_96.03,13.6,9,GS1_96.03,16.7948717948718,12
GS1_96.04,666.5,19,10,49.628,41.843,4.989,12,GS1_96.04,12.8,9,GS1_96.04,16.4254247954688,12
GS1_96.05,869.9,19,10.5,54.575,46.951,6.775,12,GS1_96.05,12.9,9,GS1_96.05,19.0903267136451,12
GS1_96.06,749.7,20.5,9.5,49.037,40.798,5.041,12,GS1_96.06,12.7,9,GS1_96.06,17.8856382978723,12
GS1_97.01,1313,18,11,52.196,43.863,5.932,10,GS1_97.01,13.8,8,GS1_97.01,15.8505154639175,10
GS1_97.02,433.9,13,7.5,46.042,37.517,4.584,10,GS1_97.02,13.6,8,GS1_97.02,16.9878658101356,10
GS1_97.03,806.8,15.5,9,50.321,41.767,4.838,10,GS1_97.03,13.6,8,GS1_97.03,17.7991581479254,10
GS1_97.04,981,17,10.5,53.949,45.994,5.938,10,GS1_97.04,12.1,8,GS1_97.04,15.0412087912088,10
GS1_97.05,986.5,17.5,9.5,50.721,43.009,4.867,10,GS1_97.05,13.2,8,GS1_97.05,16.3879598662207,10
GS1_97.06,893.3,17.5,9.5,50.63,42.175,5.686,10,GS1_97.06,14.2,8,GS1_97.06,17.7283653846154,10
GS1_98.01,824.9,15.5,10,48.113,39.447,4.328,9,GS1_98.01,14.1,10,GS1_98.01,17.5068119891008,9
GS1_98.02,883.2,16,10,49.484,41.561,5.063,9,GS1_98.02,12.7,10,GS1_98.02,14.4602851323829,9
GS1_98.03,1000.4,16,10.5,49.139,40.804,4.512,9,GS1_98.03,12.4,10,GS1_98.03,15.5934343434343,9
GS1_98.04,645.8,13.5,9,50.719,43.333,6.275,9,GS1_98.04,11.9,10,GS1_98.04,16.4872139973082,9
GS1_98.05,737,14,9.5,49.828,41.561,4.906,9,GS1_98.05,10.1,10,GS1_98.05,14.8121899362155,9
GS1_98.06,751,14.5,9,51.596,43.854,6.22,9,GS1_98.06,13.8,10,GS1_98.06,16.6436464088398,9
GS1_99.01,770.7,15.5,10.5,54.273,47.557,7.159,5,GS1_99.01,12.8,5,GS1_99.01,17.7593889242521,5
GS1_99.02,926.5,15,11,52.898,45.513,6.553,5,GS1_99.02,12.3,5,GS1_99.02,14.9358974358974,5
GS1_99.03,844.2,16,10,53.117,45.345,6.931,5,GS1_99.03,11.5,5,GS1_99.03,15.5951623169955,5
GS1_99.04,879.3,16.5,10.5,54.751,46.809,6.535,5,GS1_99.04,12,5,GS1_99.04,15.6801007556675,5
GS1_99.05,690.3,12.5,10,53.984,46.72,6.735,5,GS1_99.05,9.3,5,GS1_99.05,15.2574698029243,5
GS1_99.06,671.7,13.5,9.5,55.934,48.586,7.76,5,GS1_99.06,10.6,5,GS1_99.06,14.484126984127,5
